10070
10244
10430
10592
10712
10784
11060
11234
11420
11491
11582
11702
11774
12050
12224
12410
12481
12491
12572
12764
13040
13214
13400
13471
13481
13562
13754
14030
14204
14461
14471
14552
14744
15020
15451
15461
15542
15734
16010
16441
16451
16532
16724
17000
17431
17441
17522
17714
18421
18431
18512
18704
19411
19421
19502
